"seqnames","gene_id","gene_name","Operon","start","end","width","strand","Type","logFC","padj","fc_lt_2","fitness_defect","essential_status","essential_status_2","Function","GOs","KEGG_Pathway","COG_category"
"chromosome","PPGIJJGB_00043","yigM",22,48103,48957,855,"-","CDS",-0.958886545471691,2.86963513016471e-13,FALSE,FALSE,"nonessential","nonessential","[GER] Permeases of the drug/metabolite transporter (DMT)","GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944",NA,"EG"
"chromosome","PPGIJJGB_00044",NA,23,48998,49459,462,"+","CDS",0.332015567330301,0.0554322526479497,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,"K"
"chromosome","PPGIJJGB_00045",NA,24,49595,49756,162,"-","CDS",0.00876925551266008,0.929276281230287,FALSE,FALSE,"nonessential","nonessential",NA,NA,NA,NA
"chromosome","PPGIJJGB_00046","yedA",24,49741,50640,900,"-","CDS",0.014504093424831,0.933773549724551,FALSE,FALSE,"nonessential","nonessential","[GER] Permeases of the drug/metabolite transporter (DMT)",NA,NA,"EG"
"chromosome","PPGIJJGB_00047",NA,25,50732,51706,975,"+","CDS",-3.15308017226957,6.24771802721767e-145,TRUE,TRUE,"essential","essential","[K] Transcriptional regulator    ",NA,NA,"K"
"chromosome","PPGIJJGB_00048","trpS",26,51685,52698,1014,"-","CDS",0.120568579695467,0.354762867644378,FALSE,FALSE,"nonessential","nonessential","[J] Tryptophanyl-tRNA synthetase    ","GO:0000166,GO:0003674,GO:0003824,GO:0004812,GO:0004830,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006436,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko00970,map00970","J"
"chromosome","PPGIJJGB_00049","uspA",27,52890,53324,435,"-","CDS",0.170727436994298,0.0424442833731213,FALSE,FALSE,"nonessential","nonessential","[T] Universal stress protein UspA and related","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0008150,GO:0042802,GO:0044424,GO:0044464,GO:0050896",NA,"T"
"chromosome","PPGIJJGB_00050","fabV",28,53761,54948,1188,"+","CDS",-0.0719328385595104,0.514885333375152,FALSE,FALSE,"nonessential","nonessential","[S] Uncharacterized paraquat-inducible protein B  ","GO:0000166,GO:0003674,GO:0003824,GO:0004312,GO:0004318,GO:0005488,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050343,GO:0050662,GO:0051287,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901363,GO:1901576","ko00061,ko00650,ko01100,ko01120,ko01200,ko01212,map00061,map00650,map01100,map01120,map01200,map01212","I"
"chromosome","PPGIJJGB_00051",NA,29,54967,56757,1791,"-","CDS",-2.01940297804372,1.46309029082932e-105,TRUE,TRUE,"essential","essential","[T] FOG: GGDEF domain   ",NA,NA,"T"
"chromosome","PPGIJJGB_00052","ftnA",30,56967,57491,525,"+","CDS",-0.0264996097999848,0.91531232118663,FALSE,FALSE,"nonessential","nonessential","[P] Ferritin-like protein    ","GO:0000041,GO:0003674,GO:0003824,GO:0004322,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006873,GO:0006875,GO:0006879,GO:0006880,GO:0006950,GO:0006974,GO:0006979,GO:0008150,GO:0008152,GO:0008199,GO:0009987,GO:0010035,GO:0010038,GO:0010039,GO:0016491,GO:0016722,GO:0016724,GO:0019725,GO:0030001,GO:0030003,GO:0033554,GO:0042221,GO:0042592,GO:0042802,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051235,GO:0051238,GO:0051641,GO:0051651,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071241,GO:0071248,GO:0071281,GO:0097577,GO:0098771",NA,"P"
"chromosome","PPGIJJGB_00053","yhiN",31,57652,58839,1188,"+","CDS",0.390177220805718,0.00139923767333095,FALSE,FALSE,"nonessential","nonessential","[R] Predicted flavoproteins    ","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",NA,"S"
"chromosome","PPGIJJGB_00054","fsr",32,59027,60247,1221,"-","CDS",0.0157533104106183,0.902198672027112,FALSE,FALSE,"nonessential","nonessential","[GEPR] Permeases of the major facilitator superfamily","GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0031224,GO:0033554,GO:0042221,GO:0044425,GO:0044464,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071944",NA,"P"
"chromosome","PPGIJJGB_00055","leuE",33,60523,61161,639,"+","CDS",0.236525573833363,0.176278499435992,FALSE,FALSE,"nonessential","nonessential","[E] Putative threonine efflux protein  ","GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015175,GO:0015179,GO:0015190,GO:0015318,GO:0015658,GO:0015711,GO:0015803,GO:0015804,GO:0015807,GO:0015820,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0034220,GO:0042968,GO:0042970,GO:0044425,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:1902475,GO:1903825,GO:1905039",NA,"E"
"chromosome","PPGIJJGB_00056","ypdA",34,61336,63009,1674,"+","CDS",0.413112032488244,0.207734445054151,FALSE,FALSE,"nonessential","nonessential","[T] Putative regulator of cell autolysis ","GO:0000155,GO:0000160,GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007584,GO:0008144,GO:0008150,GO:0008152,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0016021,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0017076,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031224,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0032553,GO:0032555,GO:0032559,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0042221,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044464,GO:0045229,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071496,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564","ko02020,map02020","T"
"chromosome","PPGIJJGB_00057","ypdB",34,63003,63734,732,"+","CDS",-0.130709832884528,0.539804203984205,FALSE,FALSE,"nonessential","nonessential","[KT] Response regulator of the LytR/AlgR family","GO:0000160,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023052,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035556,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141","ko02020,map02020","K"
"chromosome","PPGIJJGB_00058","yhjX",35,63844,65034,1191,"+","CDS",0.386742921324494,5.79323635428296e-07,FALSE,FALSE,"nonessential","nonessential",NA,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0007154,GO:0008150,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031667,GO:0031668,GO:0031669,GO:0044425,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071496,GO:0071944",NA,"P"
"chromosome","PPGIJJGB_00059","purK",36,65109,66233,1125,"-","CDS",-0.176214395813013,0.0137834761290054,FALSE,FALSE,"nonessential","nonessential","[F] Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)  ","GO:0000166,GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0016829,GO:0016830,GO:0016831,GO:0016874,GO:0016879,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034028,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576","ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130","F"
"chromosome","PPGIJJGB_00060","purE",36,66230,66739,510,"-","CDS",0.270858897384163,0.136228712398981,FALSE,FALSE,"nonessential","nonessential","[F] Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase   ","GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0016853,GO:0016866,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034023,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130","F"
"chromosome","PPGIJJGB_00061",NA,37,66802,67104,303,"-","CDS",0.0637195125716034,0.589887185038277,FALSE,FALSE,"nonessential/internal promoter","nonessential/internal promoter",NA,NA,NA,"E"
"chromosome","PPGIJJGB_00062",NA,37,67109,68035,927,"-","CDS",-12.3054891384281,2.17253440045424e-24,TRUE,TRUE,"essential","essential","[R] Predicted permease    ",NA,NA,"S"
"chromosome","PPGIJJGB_00063","nhaR",38,68147,69049,903,"+","CDS",0.201259266384027,0.0224106124809036,FALSE,FALSE,"nonessential","nonessential","[K] Transcriptional regulator    ",NA,NA,"K"
"chromosome","PPGIJJGB_00064","btuB",39,69314,71149,1836,"+","CDS",0.18105460684062,0.00985676570345,FALSE,FALSE,"nonessential","nonessential","[H] Outer membrane cobalamin receptor protein ","GO:0003674,GO:0003824,GO:0005215,GO:0005216,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006855,GO:0008150,GO:0009279,GO:0015075,GO:0015238,GO:0015267,GO:0015288,GO:0015318,GO:0015399,GO:0015405,GO:0015420,GO:0015889,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019867,GO:0019904,GO:0022803,GO:0022804,GO:0022829,GO:0022838,GO:0022857,GO:0030312,GO:0030313,GO:0031224,GO:0031975,GO:0032991,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0043167,GO:0043169,GO:0043492,GO:0044425,GO:0044462,GO:0044464,GO:0046872,GO:0046930,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051184,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0090482,GO:0098796",NA,"P"
"chromosome","PPGIJJGB_00065","murI",40,71267,72061,795,"+","CDS",-11.1124776895507,5.97969328298737e-20,TRUE,TRUE,"essential","essential","[M] Glutamate racemase    ","GO:0000270,GO:0003674,GO:0003824,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008360,GO:0008881,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016043,GO:0016853,GO:0016854,GO:0016855,GO:0022603,GO:0022604,GO:0030203,GO:0034645,GO:0036361,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0045229,GO:0047661,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0065007,GO:0065008,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576","ko00471,ko01100,map00471,map01100","M"
"chromosome","PPGIJJGB_00066",NA,41,72080,72574,495,"-","CDS",-4.75393822592072,1.0239623751991e-122,TRUE,TRUE,"essential","essential","[R] RNA-binding proteins (RRM domain)  ",NA,"ko03018,ko03440,map03018,map03440","S"
"chromosome","PPGIJJGB_00067",NA,42,73180,74721,1542,"+","rRNA",-0.560776612357439,0.000552519677599656,FALSE,FALSE,"uncertain/others","uncertain",NA,NA,NA,NA
"chromosome","PPGIJJGB_00068",NA,42,74925,75000,76,"+","tRNA",-1.30822592894867,4.9076796505285e-19,FALSE,FALSE,"nonessential/internal promoter","nonessential/internal promoter",NA,NA,NA,NA
"chromosome","PPGIJJGB_00069",NA,42,75239,78129,2891,"+","rRNA",-3.73476219382382,5.18764855264967e-279,TRUE,TRUE,"uncertain","uncertain",NA,NA,NA,NA
"chromosome","PPGIJJGB_00070",NA,42,78217,78325,109,"+","rRNA",-10.0490864422147,9.68949140652574e-22,TRUE,TRUE,"uncertain","uncertain",NA,NA,NA,NA
"chromosome","PPGIJJGB_00071",NA,42,78425,78501,77,"+","tRNA",-8.86741058774676,1.29794678527279e-12,TRUE,TRUE,"essential","essential",NA,NA,NA,NA
"chromosome","PPGIJJGB_00072","ygdL",43,78669,79505,837,"+","CDS",-0.160715897551697,0.428648365021989,FALSE,FALSE,"nonessential","nonessential","[H] Dinucleotide-utilizing enzymes involved in molybdopterin and","GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008144,GO:0008150,GO:0008152,GO:0008641,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016021,GO:0016070,GO:0016829,GO:0016835,GO:0016836,GO:0016874,GO:0016877,GO:0017076,GO:0030554,GO:0030955,GO:0031224,GO:0031402,GO:0031420,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044425,GO:0046483,GO:0046872,GO:0061503,GO:0061504,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363","ko00730,ko01100,ko04122,map00730,map01100,map04122","H"
"chromosome","PPGIJJGB_00073","csdE",44,79527,79961,435,"-","CDS",NA,NA,FALSE,NA,"uncertain","uncertain","[R] SufE protein probably involved in Fe-S","GO:0003674,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0061504,GO:0071704,GO:0090304,GO:0097163,GO:0140104,GO:1901360","ko00450,ko01100,map00450,map01100","S"
"chromosome","PPGIJJGB_00074","sufS",44,79974,81194,1221,"-","CDS",-0.200751498641728,0.0861799444556307,FALSE,FALSE,"nonessential","nonessential","[E] Selenocysteine lyase    ","GO:0000096,GO:0001887,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006464,GO:0006520,GO:0006534,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0009000,GO:0009069,GO:0009987,GO:0016043,GO:0016226,GO:0016740,GO:0016769,GO:0016782,GO:0016783,GO:0016829,GO:0016846,GO:0019538,GO:0019752,GO:0019842,GO:0022607,GO:0030170,GO:0031071,GO:0031162,GO:0031163,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043436,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044464,GO:0048037,GO:0050662,GO:0051186,GO:0070279,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901605","ko00450,ko01100,map00450,map01100","E"
"chromosome","PPGIJJGB_00075","rep",45,81360,83372,2013,"+","CDS",-1.90451432263516,6.39123737093417e-92,FALSE,FALSE,"nonessential","nonessential","[L] Superfamily I DNA and RNA helicases","GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005524,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006268,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0008026,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009628,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022402,GO:0030554,GO:0032392,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044786,GO:0044787,GO:0046483,GO:0050896,GO:0051276,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363,GO:1901576","ko03420,ko03430,map03420,map03430","L"
"chromosome","PPGIJJGB_00076",NA,46,83383,85656,2274,"-","CDS",0.0261408828574238,0.866950903266792,FALSE,FALSE,"nonessential","nonessential","[T] FOG: GGDEF domain   ",NA,NA,"T"
"chromosome","PPGIJJGB_00077","cycB",47,85742,86191,450,"-","CDS",-0.1173798063108,0.417426625368224,FALSE,FALSE,"nonessential","nonessential","[C] Cytochrome c5    ",NA,"ko00190,ko01100,map00190,map01100","C"
"chromosome","PPGIJJGB_00078","tdh",48,86398,87426,1029,"-","CDS",0.164083190836597,0.0956945178013302,FALSE,FALSE,"nonessential","nonessential","[ER] Threonine dehydrogenase and related Zn-dependent dehydrogenases","GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0005506,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006544,GO:0006563,GO:0006564,GO:0006566,GO:0006567,GO:0006807,GO:0008150,GO:0008152,GO:0008198,GO:0008270,GO:0008652,GO:0008743,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0019518,GO:0019752,GO:0030145,GO:0042133,GO:0042737,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0046870,GO:0046872,GO:0046914,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607","ko00040,ko00051,ko00260,ko01100,map00040,map00051,map00260,map01100","C"
"chromosome","PPGIJJGB_00079","kbl",48,87483,88673,1191,"-","CDS",0.332597561968986,0.00143088422622098,FALSE,FALSE,"nonessential","nonessential","[H] 7-keto-8-aminopelargonate synthetase and related enzymes ","GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006544,GO:0006566,GO:0006567,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008710,GO:0008890,GO:0009056,GO:0009058,GO:0009063,GO:0009066,GO:0009068,GO:0009069,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016054,GO:0016407,GO:0016408,GO:0016453,GO:0016740,GO:0016746,GO:0016747,GO:0016874,GO:0017144,GO:0018130,GO:0019518,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042133,GO:0042364,GO:0042737,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0046483,GO:0046872,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0065007,GO:0065008,GO:0070279,GO:0071704,GO:0072330,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606","ko00260,ko00780,ko01100,map00260,map00780,map01100","H"
"chromosome","PPGIJJGB_00080","phaD",49,88789,89433,645,"-","CDS",0.2130807480158,0.00968276489152601,FALSE,FALSE,"nonessential","nonessential","[K] Transcriptional regulator    ",NA,NA,"K"
"chromosome","PPGIJJGB_00081","hldD",50,89588,90544,957,"+","CDS",-5.42245138197273,9.63860784151214e-40,TRUE,TRUE,"uncertain","uncertain","[MG] Nucleoside-diphosphate-sugar epimerases    ","GO:0000166,GO:0000271,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006139,GO:0006629,GO:0006725,GO:0006793,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0008712,GO:0009058,GO:0009059,GO:0009103,GO:0009225,GO:0009226,GO:0009244,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016853,GO:0016854,GO:0016857,GO:0018130,GO:0019438,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046401,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0055086,GO:0070401,GO:0071704,GO:0097159,GO:0097170,GO:0097171,GO:1901135,GO:1901137,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903509","ko00052,ko00520,ko00540,ko01100,map00052,map00520,map00540,map01100","GM"
"chromosome","PPGIJJGB_00082","icaB",50,90595,92358,1764,"+","CDS",-2.1064593468632,6.9783697800329e-05,TRUE,TRUE,"essential","essential","[G] Predicted xylanase/chitin deacetylase   ","GO:0000030,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009247,GO:0009987,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0016787,GO:0016810,GO:0016814,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0046467,GO:0046486,GO:0046488,GO:0070085,GO:0071704,GO:0071944,GO:0090407,GO:0097502,GO:1901135,GO:1901137,GO:1901576,GO:1903509",NA,"GM"
